Time,F0,F1,F2,,,,,,,,,,,
129.22,598,549,518,,,,,,,,,,,
129.25,591,555,537,,,,,,,,,,,
129.29,592,547,518,,,,,,,,,,,
129.32,600,565,524,,,,,,,,,,,
129.35,590,547,521,,,,,,,,,,,
129.39,605,552,520,,,,,,,,,,,
129.42,591,550,531,,,,,,,,,,,
129.45,595,549,519,,,,,,,,,,,
129.49,592,557,537,,,,,,,,,,,
129.52,593,547,518,,,,,,,,,,,
129.55,598,568,527,,,,,,,,,,,
129.59,591,547,519,,,,,,,,,,,
129.62,592,561,524,,,,,,,,,,,
129.65,591,547,520,,,,,,,,,,,
129.69,608,556,522,,,,,,,,,,,
129.72,591,548,521,,,,,,,,,,,
129.75,611,557,523,,,,,,,,,,,
129.79,591,547,520,,,,,,,,,,,
129.82,574,562,526,,,,,,,,,,,
129.85,592,548,520,,,,,,,,,,,
129.89,602,569,530,,,,,,,,,,,
129.92,593,548,520,,,,,,,,,,,
129.95,596,561,541,,,,,,,,,,,
129.99,595,549,520,,,,,,,,,,,
130.02,593,551,530,,,,,,,,,,,
130.05,605,555,524,,,,,,,,,,,
130.09,593,548,521,,,,,,,,,,,
130.12,598,550,541,,,,,,,,,,,
130.15,596,550,521,,,,,,,,,,,
130.19,592,548,524,,,,,,,,,,,
130.22,585,562,527,,,,,,,,,,,
130.25,594,548,521,,,,,,,,,,,
130.29,595,555,521,,,,,,,,,,,
130.32,600,552,523,,,,,,,,,,,
130.35,593,549,523,,,,,,,,,,,
130.38,597,568,531,,,,,,,,,,,
130.42,594,548,521,,,,,,,,,,,
130.45,594,553,533,,,,,,,,,,,
130.49,600,551,522,,,,,,,,,,,
130.52,591,547,520,,,,,,,,,,,
130.55,597,565,527,,,,,,,,,,,
130.59,592,546,518,,,,,,,,,,,
130.62,593,555,532,,,,,,,,,,,
130.65,594,549,518,,,,,,,,,,,
130.69,591,549,526,,,,,,,,,,,
130.72,602,552,520,,,,,,,,,,,
130.75,590,547,520,,,,,,,,,,,
130.79,608,557,523,,,,,,,,,,,
130.82,590,546,519,,,,,,,,,,,
130.85,603,565,525,,,,,,,,,,,
130.88,590,546,518,,,,,,,,,,,
130.92,601,565,527,,,,,,,,,,,
130.95,591,547,518,,,,,,,,,,,
130.98,600,566,528,,,,,,,,,,,
131.02,592,547,519,,,,,,,,,,,
131.05,599,567,529,,,,,,,,,,,
131.09,592,547,519,,,,,,,,,,,
131.12,597,533,533,,,,,,,,,,,
131.15,593,547,519,,,,,,,,,,,
131.18,595,561,538,,,,,,,,,,,
131.22,593,547,518,,,,,,,,,,,
131.25,592,556,529,,,,,,,,,,,
131.28,594,548,518,,,,,,,,,,,
131.32,591,551,519,,,,,,,,,,,
131.35,594,549,518,,,,,,,,,,,
131.38,590,548,526,,,,,,,,,,,
131.42,598,550,518,,,,,,,,,,,
131.45,590,547,522,,,,,,,,,,,
131.48,600,549,518,,,,,,,,,,,
131.52,589,545,520,,,,,,,,,,,
131.55,602,550,517,,,,,,,,,,,
131.58,588,545,519,,,,,,,,,,,
131.62,602,549,517,,,,,,,,,,,
131.65,588,544,519,,,,,,,,,,,
131.68,601,549,517,,,,,,,,,,,
131.72,588,545,520,,,,,,,,,,,
131.75,598,548,516,,,,,,,,,,,
131.78,588,545,521,,,,,,,,,,,
131.82,597,547,516,,,,,,,,,,,
131.85,588,545,521,,,,,,,,,,,
131.88,597,547,516,,,,,,,,,,,
131.92,588,545,522,,,,,,,,,,,
131.95,597,547,516,,,,,,,,,,,
131.98,588,545,521,,,,,,,,,,,
132.02,598,548,516,,,,,,,,,,,
132.05,588,545,520,,,,,,,,,,,
132.08,601,549,517,,,,,,,,,,,
132.12,588,545,519,,,,,,,,,,,
132.15,604,550,518,,,,,,,,,,,
132.18,588,544,517,,,,,,,,,,,
132.22,598,552,519,,,,,,,,,,,
132.25,588,544,516,,,,,,,,,,,
132.28,575,556,520,,,,,,,,,,,
132.32,588,544,515,,,,,,,,,,,
132.35,595,561,522,,,,,,,,,,,
132.38,589,543,515,,,,,,,,,,,
132.42,596,564,524,,,,,,,,,,,
132.45,588,543,515,,,,,,,,,,,
132.48,594,555,525,,,,,,,,,,,
132.52,589,543,515,,,,,,,,,,,
132.55,593,528,527,,,,,,,,,,,
132.58,589,544,515,,,,,,,,,,,
132.62,592,536,529,,,,,,,,,,,
132.65,589,544,514,,,,,,,,,,,
132.68,592,535,530,,,,,,,,,,,
132.72,589,544,514,,,,,,,,,,,
132.75,592,537,529,,,,,,,,,,,
132.78,589,544,514,,,,,,,,,,,
132.82,592,545,528,,,,,,,,,,,
132.85,589,543,514,,,,,,,,,,,
132.88,593,546,524,,,,,,,,,,,
132.91,588,543,515,,,,,,,,,,,
132.95,598,560,520,,,,,,,,,,,
132.98,588,543,516,,,,,,,,,,,
133.02,601,551,517,,,,,,,,,,,
133.05,588,544,520,,,,,,,,,,,
133.08,595,546,515,,,,,,,,,,,
133.11,589,548,502,,,,,,,,,,,
133.15,590,544,514,,,,,,,,,,,
133.18,592,543,525,,,,,,,,,,,
133.22,588,543,515,,,,,,,,,,,
133.25,574,552,517,,,,,,,,,,,
133.28,587,544,521,,,,,,,,,,,
133.31,593,545,514,,,,,,,,,,,
133.35,589,552,532,,,,,,,,,,,
133.38,589,543,514,,,,,,,,,,,
133.41,590,556,518,,,,,,,,,,,
133.45,588,544,519,,,,,,,,,,,
133.48,595,546,515,,,,,,,,,,,
133.51,589,551,535,,,,,,,,,,,
133.55,589,543,515,,,,,,,,,,,
133.58,597,560,519,,,,,,,,,,,
133.61,588,543,517,,,,,,,,,,,
133.65,600,547,516,,,,,,,,,,,
133.68,588,546,525,,,,,,,,,,,
133.71,592,545,514,,,,,,,,,,,
133.75,589,551,534,,,,,,,,,,,
133.78,590,544,514,,,,,,,,,,,
133.81,591,546,529,,,,,,,,,,,
133.85,589,544,514,,,,,,,,,,,
133.88,594,560,524,,,,,,,,,,,
133.91,589,544,514,,,,,,,,,,,
133.95,596,563,522,,,,,,,,,,,
133.98,588,544,515,,,,,,,,,,,
134.01,598,561,521,,,,,,,,,,,
134.05,588,543,515,,,,,,,,,,,
134.08,597,561,521,,,,,,,,,,,
134.11,588,544,515,,,,,,,,,,,
134.15,597,563,522,,,,,,,,,,,
134.18,588,544,515,,,,,,,,,,,
134.21,597,563,522,,,,,,,,,,,
134.25,588,544,515,,,,,,,,,,,
134.28,597,561,522,,,,,,,,,,,
134.31,588,544,515,,,,,,,,,,,
134.35,593,560,520,,,,,,,,,,,
134.38,588,544,515,,,,,,,,,,,
134.41,598,553,518,,,,,,,,,,,
134.45,588,544,517,,,,,,,,,,,
134.48,604,550,517,,,,,,,,,,,
134.51,587,545,519,,,,,,,,,,,
134.55,599,548,516,,,,,,,,,,,
134.58,588,546,524,,,,,,,,,,,
134.61,594,547,515,,,,,,,,,,,
134.65,588,547,527,,,,,,,,,,,
134.68,592,546,515,,,,,,,,,,,
134.71,589,549,501,,,,,,,,,,,
134.75,592,546,514,,,,,,,,,,,
134.78,589,551,523,,,,,,,,,,,
134.81,591,545,514,,,,,,,,,,,
134.85,590,554,533,,,,,,,,,,,
134.88,590,544,514,,,,,,,,,,,
134.91,592,526,527,,,,,,,,,,,
134.95,589,544,515,,,,,,,,,,,
134.98,598,561,520,,,,,,,,,,,
135.01,588,545,516,,,,,,,,,,,
135.05,606,552,517,,,,,,,,,,,
135.08,588,546,521,,,,,,,,,,,
135.11,595,548,515,,,,,,,,,,,
135.15,589,550,517,,,,,,,,,,,
135.18,590,545,514,,,,,,,,,,,
135.21,593,559,523,,,,,,,,,,,
135.24,588,544,516,,,,,,,,,,,
135.28,606,550,517,,,,,,,,,,,
135.31,588,546,528,,,,,,,,,,,
135.35,592,545,515,,,,,,,,,,,
135.38,592,555,524,,,,,,,,,,,
135.41,588,543,517,,,,,,,,,,,
135.44,603,548,516,,,,,,,,,,,
135.48,588,548,510,,,,,,,,,,,
135.51,590,544,515,,,,,,,,,,,
135.54,597,562,521,,,,,,,,,,,
135.58,588,545,518,,,,,,,,,,,
135.61,601,549,516,,,,,,,,,,,
135.64,588,547,526,,,,,,,,,,,
135.68,592,546,515,,,,,,,,,,,
135.71,590,555,535,,,,,,,,,,,
135.74,590,546,515,,,,,,,,,,,
135.78,594,555,525,,,,,,,,,,,
135.81,588,545,515,,,,,,,,,,,
135.84,592,560,520,,,,,,,,,,,
135.88,588,545,516,,,,,,,,,,,
135.91,575,555,519,,,,,,,,,,,
135.94,588,545,518,,,,,,,,,,,
135.98,604,551,517,,,,,,,,,,,
136.01,588,546,522,,,,,,,,,,,
136.04,596,548,516,,,,,,,,,,,
136.08,588,548,526,,,,,,,,,,,
136.11,592,547,515,,,,,,,,,,,
136.14,590,553,535,,,,,,,,,,,
136.18,591,546,515,,,,,,,,,,,
136.21,591,558,533,,,,,,,,,,,
136.24,590,545,515,,,,,,,,,,,
136.28,594,546,526,,,,,,,,,,,
136.31,589,545,515,,,,,,,,,,,
136.34,598,563,522,,,,,,,,,,,
136.38,588,545,516,,,,,,,,,,,
136.41,578,557,519,,,,,,,,,,,
136.44,588,545,517,,,,,,,,,,,
136.48,604,554,519,,,,,,,,,,,
136.51,588,545,518,,,,,,,,,,,
136.54,604,551,517,,,,,,,,,,,
136.58,588,546,522,,,,,,,,,,,
136.61,597,548,516,,,,,,,,,,,
136.64,588,548,522,,,,,,,,,,,
136.68,592,547,515,,,,,,,,,,,
136.71,589,552,527,,,,,,,,,,,
136.74,591,546,515,,,,,,,,,,,
136.77,590,556,534,,,,,,,,,,,
136.81,590,546,515,,,,,,,,,,,
136.84,591,552,533,,,,,,,,,,,
136.88,590,545,515,,,,,,,,,,,
136.91,593,531,529,,,,,,,,,,,
136.94,589,545,515,,,,,,,,,,,
136.98,595,543,526,,,,,,,,,,,
137.01,589,545,515,,,,,,,,,,,
137.04,598,564,522,,,,,,,,,,,
137.08,589,546,516,,,,,,,,,,,
137.11,571,558,520,,,,,,,,,,,
137.14,588,546,517,,,,,,,,,,,
137.18,605,553,518,,,,,,,,,,,
137.21,588,547,519,,,,,,,,,,,
137.24,600,550,517,,,,,,,,,,,
137.27,589,548,526,,,,,,,,,,,
137.31,594,548,515,,,,,,,,,,,
137.34,590,553,517,,,,,,,,,,,
137.37,591,547,515,,,,,,,,,,,
137.41,592,536,529,,,,,,,,,,,
137.44,589,546,516,,,,,,,,,,,
137.48,600,564,521,,,,,,,,,,,
137.51,588,548,517,,,,,,,,,,,
137.54,607,557,518,,,,,,,,,,,
137.57,588,553,521,,,,,,,,,,,
137.61,599,556,517,,,,,,,,,,,
137.64,589,552,526,,,,,,,,,,,
137.67,595,554,517,,,,,,,,,,,
137.71,589,553,527,,,,,,,,,,,
137.74,596,551,517,,,,,,,,,,,
137.77,589,550,523,,,,,,,,,,,
137.81,602,553,519,,,,,,,,,,,
137.84,589,548,518,,,,,,,,,,,
137.87,586,562,521,,,,,,,,,,,
137.91,589,550,516,,,,,,,,,,,
137.94,597,567,526,,,,,,,,,,,
137.97,590,547,515,,,,,,,,,,,
138.01,593,556,531,,,,,,,,,,,
138.04,590,548,515,,,,,,,,,,,
138.07,591,559,534,,,,,,,,,,,
138.11,591,548,515,,,,,,,,,,,
138.14,591,560,535,,,,,,,,,,,
138.17,590,550,515,,,,,,,,,,,
138.21,593,538,530,,,,,,,,,,,
138.24,590,550,515,,,,,,,,,,,
138.27,597,567,524,,,,,,,,,,,
138.31,589,548,516,,,,,,,,,,,
138.34,577,561,521,,,,,,,,,,,
138.37,589,547,518,,,,,,,,,,,
138.41,607,552,519,,,,,,,,,,,
138.44,589,548,522,,,,,,,,,,,
138.47,598,550,517,,,,,,,,,,,
138.51,589,550,519,,,,,,,,,,,
138.54,593,548,516,,,,,,,,,,,
138.57,591,559,534,,,,,,,,,,,
138.61,590,546,516,,,,,,,,,,,
138.64,599,564,522,,,,,,,,,,,
138.67,589,547,518,,,,,,,,,,,
138.71,607,553,518,,,,,,,,,,,
138.74,589,548,525,,,,,,,,,,,
138.77,595,548,517,,,,,,,,,,,
138.81,590,554,519,,,,,,,,,,,
138.84,592,547,516,,,,,,,,,,,
138.87,593,528,532,,,,,,,,,,,
138.91,592,548,519,,,,,,,,,,,
138.94,602,567,525,,,,,,,,,,,
138.97,592,548,520,,,,,,,,,,,
139.01,582,562,524,,,,,,,,,,,
139.04,592,549,521,,,,,,,,,,,
139.07,601,561,524,,,,,,,,,,,
139.11,592,548,521,,,,,,,,,,,
139.14,595,559,523,,,,,,,,,,,
139.17,591,548,520,,,,,,,,,,,
139.21,582,561,523,,,,,,,,,,,
139.24,591,547,519,,,,,,,,,,,
139.27,589,562,524,,,,,,,,,,,
139.3,591,547,519,,,,,,,,,,,
139.34,587,563,524,,,,,,,,,,,
139.37,591,547,518,,,,,,,,,,,
139.41,601,567,525,,,,,,,,,,,
139.44,591,547,518,,,,,,,,,,,
139.47,596,534,531,,,,,,,,,,,
139.5,591,547,517,,,,,,,,,,,
139.54,592,556,534,,,,,,,,,,,
139.57,593,547,516,,,,,,,,,,,
139.6,590,549,527,,,,,,,,,,,
139.64,598,550,518,,,,,,,,,,,
139.67,589,546,519,,,,,,,,,,,
139.7,608,555,520,,,,,,,,,,,
139.74,589,546,516,,,,,,,,,,,
139.77,600,566,525,,,,,,,,,,,
139.8,590,546,516,,,,,,,,,,,
139.84,592,557,537,,,,,,,,,,,
139.87,592,547,516,,,,,,,,,,,
139.9,590,550,528,,,,,,,,,,,
139.94,597,550,518,,,,,,,,,,,
139.97,589,547,520,,,,,,,,,,,
140,607,554,520,,,,,,,,,,,
140.04,589,544,517,,,,,,,,,,,
140.07,598,561,523,,,,,,,,,,,
140.1,589,544,516,,,,,,,,,,,
140.14,597,543,527,,,,,,,,,,,
140.17,590,544,516,,,,,,,,,,,
140.2,593,547,533,,,,,,,,,,,
140.24,591,544,515,,,,,,,,,,,
140.27,592,554,535,,,,,,,,,,,
140.3,590,544,515,,,,,,,,,,,
140.34,591,556,534,,,,,,,,,,,
140.37,590,544,514,,,,,,,,,,,
140.4,591,554,530,,,,,,,,,,,
140.44,589,544,514,,,,,,,,,,,
140.47,594,554,525,,,,,,,,,,,
140.5,588,543,514,,,,,,,,,,,
140.54,598,561,520,,,,,,,,,,,
140.57,587,543,515,,,,,,,,,,,
140.6,597,552,517,,,,,,,,,,,
140.64,587,544,519,,,,,,,,,,,
140.67,597,547,515,,,,,,,,,,,
140.7,588,548,522,,,,,,,,,,,
140.74,591,545,514,,,,,,,,,,,
140.77,590,548,529,,,,,,,,,,,
140.8,589,544,514,,,,,,,,,,,
140.84,599,561,520,,,,,,,,,,,
140.87,587,544,516,,,,,,,,,,,
140.9,605,551,516,,,,,,,,,,,
140.94,587,545,520,,,,,,,,,,,
140.97,595,547,514,,,,,,,,,,,
141,587,548,522,,,,,,,,,,,
141.04,591,546,514,,,,,,,,,,,
141.07,589,555,535,,,,,,,,,,,
141.1,589,545,514,,,,,,,,,,,
141.13,592,525,525,,,,,,,,,,,
141.17,588,545,514,,,,,,,,,,,
141.2,592,560,519,,,,,,,,,,,
141.24,587,544,516,,,,,,,,,,,
141.27,606,551,517,,,,,,,,,,,
141.3,587,545,520,,,,,,,,,,,
141.34,597,547,515,,,,,,,,,,,
141.37,587,547,527,,,,,,,,,,,
141.4,592,547,514,,,,,,,,,,,
141.43,588,551,516,,,,,,,,,,,
141.47,589,545,514,,,,,,,,,,,
141.5,591,544,530,,,,,,,,,,,
141.54,589,544,514,,,,,,,,,,,
141.57,594,562,524,,,,,,,,,,,
141.6,588,544,514,,,,,,,,,,,
141.63,598,563,521,,,,,,,,,,,
141.67,587,544,515,,,,,,,,,,,
141.7,587,560,519,,,,,,,,,,,
141.73,587,544,515,,,,,,,,,,,
141.77,568,556,518,,,,,,,,,,,
141.8,587,544,515,,,,,,,,,,,
141.83,569,555,518,,,,,,,,,,,
141.87,587,544,515,,,,,,,,,,,
141.9,596,554,518,,,,,,,,,,,
141.93,587,544,515,,,,,,,,,,,
141.97,603,555,518,,,,,,,,,,,
142,587,544,515,,,,,,,,,,,
142.03,587,555,518,,,,,,,,,,,
142.07,587,543,515,,,,,,,,,,,
142.1,575,554,518,,,,,,,,,,,
142.13,587,543,515,,,,,,,,,,,
142.17,603,553,517,,,,,,,,,,,
142.2,587,543,516,,,,,,,,,,,
142.23,606,551,517,,,,,,,,,,,
142.27,587,544,517,,,,,,,,,,,
142.3,602,549,516,,,,,,,,,,,
142.33,587,545,520,,,,,,,,,,,
142.37,597,547,515,,,,,,,,,,,
142.4,587,546,526,,,,,,,,,,,
142.43,592,545,513,,,,,,,,,,,
142.47,588,552,532,,,,,,,,,,,
142.5,589,543,513,,,,,,,,,,,
142.53,594,563,521,,,,,,,,,,,
142.57,587,542,514,,,,,,,,,,,
142.6,603,550,516,,,,,,,,,,,
142.63,587,544,523,,,,,,,,,,,
142.67,592,545,513,,,,,,,,,,,
142.7,589,556,529,,,,,,,,,,,
142.73,587,543,514,,,,,,,,,,,
142.77,588,552,516,,,,,,,,,,,
142.8,586,544,522,,,,,,,,,,,
142.83,591,544,513,,,,,,,,,,,
142.87,589,554,527,,,,,,,,,,,
142.9,587,542,513,,,,,,,,,,,
142.93,601,551,516,,,,,,,,,,,
142.97,586,544,520,,,,,,,,,,,
143,592,545,513,,,,,,,,,,,
143.03,587,550,534,,,,,,,,,,,
143.07,588,543,512,,,,,,,,,,,
143.1,592,549,521,,,,,,,,,,,
143.13,586,541,514,,,,,,,,,,,
143.16,605,550,516,,,,,,,,,,,
143.2,586,542,518,,,,,,,,,,,
143.23,595,544,513,,,,,,,,,,,
143.27,587,546,502,,,,,,,,,,,
143.3,590,543,513,,,,,,,,,,,
143.33,588,552,533,,,,,,,,,,,
143.37,588,542,513,,,,,,,,,,,
143.4,591,521,526,,,,,,,,,,,
143.43,587,541,513,,,,,,,,,,,
143.47,594,563,521,,,,,,,,,,,
143.5,587,542,513,,,,,,,,,,,
143.53,595,562,521,,,,,,,,,,,
143.56,587,542,513,,,,,,,,,,,
143.6,594,541,524,,,,,,,,,,,
143.63,587,542,513,,,,,,,,,,,
143.66,592,526,528,,,,,,,,,,,
143.7,588,542,513,,,,,,,,,,,
143.73,590,550,531,,,,,,,,,,,
143.76,588,543,513,,,,,,,,,,,
143.8,589,553,535,,,,,,,,,,,
143.83,589,543,513,,,,,,,,,,,
143.86,588,549,514,,,,,,,,,,,
143.9,590,544,513,,,,,,,,,,,
143.93,587,547,527,,,,,,,,,,,
143.96,591,545,513,,,,,,,,,,,
144,587,545,524,,,,,,,,,,,
144.03,593,545,514,,,,,,,,,,,
144.06,586,545,522,,,,,,,,,,,
144.1,593,546,514,,,,,,,,,,,
144.13,586,545,523,,,,,,,,,,,
144.16,592,545,513,,,,,,,,,,,
144.2,586,547,519,,,,,,,,,,,
144.23,590,544,513,,,,,,,,,,,
144.26,588,553,532,,,,,,,,,,,
144.3,588,543,513,,,,,,,,,,,
144.33,590,527,526,,,,,,,,,,,
144.36,587,543,513,,,,,,,,,,,
144.4,595,561,520,,,,,,,,,,,
144.43,586,543,514,,,,,,,,,,,
144.46,575,554,517,,,,,,,,,,,
144.5,586,543,515,,,,,,,,,,,
144.53,604,550,515,,,,,,,,,,,
144.56,586,543,518,,,,,,,,,,,
144.6,596,546,514,,,,,,,,,,,
144.63,586,545,525,,,,,,,,,,,
144.66,590,544,513,,,,,,,,,,,
144.7,587,551,530,,,,,,,,,,,
144.73,588,543,512,,,,,,,,,,,
144.76,593,563,520,,,,,,,,,,,
144.8,586,542,514,,,,,,,,,,,
144.83,603,548,514,,,,,,,,,,,
144.86,585,544,524,,,,,,,,,,,
144.9,590,542,512,,,,,,,,,,,
144.93,588,546,526,,,,,,,,,,,
144.96,586,540,513,,,,,,,,,,,
145,586,549,516,,,,,,,,,,,
145.03,585,541,520,,,,,,,,,,,
145.06,591,543,512,,,,,,,,,,,
145.1,587,552,530,,,,,,,,,,,
145.13,587,541,512,,,,,,,,,,,
145.16,585,555,517,,,,,,,,,,,
145.2,585,541,516,,,,,,,,,,,
145.23,597,545,514,,,,,,,,,,,
145.26,586,544,516,,,,,,,,,,,
145.3,589,542,512,,,,,,,,,,,
145.33,588,554,528,,,,,,,,,,,
145.36,587,541,513,,,,,,,,,,,
145.4,587,555,517,,,,,,,,,,,
145.43,585,541,516,,,,,,,,,,,
145.46,598,546,514,,,,,,,,,,,
145.5,586,544,524,,,,,,,,,,,
145.53,591,544,512,,,,,,,,,,,
145.56,587,549,531,,,,,,,,,,,
145.6,588,542,512,,,,,,,,,,,
145.63,589,546,527,,,,,,,,,,,
145.66,587,541,512,,,,,,,,,,,
145.69,592,559,523,,,,,,,,,,,
145.73,586,541,512,,,,,,,,,,,
145.76,592,558,522,,,,,,,,,,,
145.8,586,541,512,,,,,,,,,,,
145.83,591,522,524,,,,,,,,,,,
145.86,587,541,512,,,,,,,,,,,
145.89,591,523,525,,,,,,,,,,,
145.93,586,541,512,,,,,,,,,,,
145.96,593,562,521,,,,,,,,,,,
145.99,586,541,512,,,,,,,,,,,
146.03,597,558,518,,,,,,,,,,,
146.06,585,542,514,,,,,,,,,,,
146.09,596,551,516,,,,,,,,,,,
146.13,585,542,516,,,,,,,,,,,
146.16,597,546,513,,,,,,,,,,,
146.19,585,545,525,,,,,,,,,,,
146.23,589,544,512,,,,,,,,,,,
146.26,587,554,530,,,,,,,,,,,
146.29,586,544,512,,,,,,,,,,,
146.33,594,557,516,,,,,,,,,,,
146.36,585,543,517,,,,,,,,,,,
146.39,594,545,512,,,,,,,,,,,
146.43,586,547,522,,,,,,,,,,,
146.46,587,541,512,,,,,,,,,,,
146.49,593,561,519,,,,,,,,,,,
146.53,585,540,514,,,,,,,,,,,
146.56,600,545,513,,,,,,,,,,,
146.59,585,543,519,,,,,,,,,,,
146.63,588,540,512,,,,,,,,,,,
146.66,591,560,519,,,,,,,,,,,
146.69,585,539,514,,,,,,,,,,,
146.73,598,543,513,,,,,,,,,,,
146.76,586,545,531,,,,,,,,,,,
146.79,587,539,512,,,,,,,,,,,
146.83,581,550,516,,,,,,,,,,,
146.86,585,540,521,,,,,,,,,,,
146.89,589,540,512,,,,,,,,,,,
146.93,589,545,521,,,,,,,,,,,
146.96,585,538,514,,,,,,,,,,,
146.99,597,542,513,,,,,,,,,,,
147.02,586,546,530,,,,,,,,,,,
147.06,587,538,512,,,,,,,,,,,
147.09,567,548,515,,,,,,,,,,,
147.13,585,540,522,,,,,,,,,,,
147.16,589,540,512,,,,,,,,,,,
147.19,588,550,526,,,,,,,,,,,
147.23,586,538,512,,,,,,,,,,,
147.26,567,550,516,,,,,,,,,,,
147.29,585,539,516,,,,,,,,,,,
147.33,596,543,513,,,,,,,,,,,
147.36,585,541,522,,,,,,,,,,,
147.39,591,541,512,,,,,,,,,,,
147.43,585,542,523,,,,,,,,,,,
147.46,590,541,512,,,,,,,,,,,
147.49,586,542,525,,,,,,,,,,,
147.52,590,541,512,,,,,,,,,,,
147.56,586,542,526,,,,,,,,,,,
147.59,590,541,512,,,,,,,,,,,
147.62,585,542,522,,,,,,,,,,,
147.66,590,541,512,,,,,,,,,,,
147.69,586,543,501,,,,,,,,,,,
147.73,589,540,512,,,,,,,,,,,
147.76,586,546,523,,,,,,,,,,,
147.79,588,539,512,,,,,,,,,,,
147.82,589,521,525,,,,,,,,,,,
147.86,586,538,512,,,,,,,,,,,
147.89,596,552,516,,,,,,,,,,,
147.92,585,539,515,,,,,,,,,,,
147.96,597,543,513,,,,,,,,,,,
147.99,585,543,510,,,,,,,,,,,
148.02,588,539,512,,,,,,,,,,,
148.06,590,555,521,,,,,,,,,,,
148.09,585,538,513,,,,,,,,,,,
148.12,602,544,514,,,,,,,,,,,
148.16,585,541,525,,,,,,,,,,,
148.19,589,540,512,,,,,,,,,,,
148.22,588,532,524,,,,,,,,,,,
148.26,585,538,513,,,,,,,,,,,
148.29,604,546,515,,,,,,,,,,,
148.32,585,541,523,,,,,,,,,,,
148.36,589,540,512,,,,,,,,,,,
148.39,589,528,522,,,,,,,,,,,
148.42,585,539,513,,,,,,,,,,,
148.46,601,544,514,,,,,,,,,,,
148.49,585,542,495,,,,,,,,,,,
148.52,588,539,512,,,,,,,,,,,
148.56,594,557,518,,,,,,,,,,,
148.59,585,539,517,,,,,,,,,,,
148.62,592,541,512,,,,,,,,,,,
148.66,587,551,528,,,,,,,,,,,
148.69,585,538,513,,,,,,,,,,,
148.72,604,545,514,,,,,,,,,,,
148.76,585,543,500,,,,,,,,,,,
148.79,587,539,512,,,,,,,,,,,
148.82,596,553,517,,,,,,,,,,,
148.86,585,540,520,,,,,,,,,,,
148.89,590,541,512,,,,,,,,,,,
148.92,588,522,524,,,,,,,,,,,
148.96,585,539,513,,,,,,,,,,,
148.99,602,545,514,,,,,,,,,,,
149.02,585,541,524,,,,,,,,,,,
149.06,590,541,512,,,,,,,,,,,
149.09,587,549,531,,,,,,,,,,,
149.12,587,539,512,,,,,,,,,,,
149.16,591,559,521,,,,,,,,,,,
149.19,586,539,513,,,,,,,,,,,
149.22,588,553,517,,,,,,,,,,,
149.26,585,539,515,,,,,,,,,,,
149.29,601,545,514,,,,,,,,,,,
149.32,585,541,522,,,,,,,,,,,
149.36,591,541,512,,,,,,,,,,,
149.39,586,547,529,,,,,,,,,,,
149.42,587,540,512,,,,,,,,,,,
149.46,590,552,522,,,,,,,,,,,
149.49,585,539,513,,,,,,,,,,,
149.52,594,548,515,,,,,,,,,,,
149.55,585,540,519,,,,,,,,,,,
149.59,591,542,512,,,,,,,,,,,
149.62,586,548,532,,,,,,,,,,,
149.66,587,539,512,,,,,,,,,,,
149.69,594,557,517,,,,,,,,,,,
149.72,584,539,515,,,,,,,,,,,
149.75,597,543,513,,,,,,,,,,,
149.79,585,544,513,,,,,,,,,,,
149.82,588,540,512,,,,,,,,,,,
149.86,589,534,523,,,,,,,,,,,
149.89,585,539,513,,,,,,,,,,,
149.92,584,548,515,,,,,,,,,,,
149.95,584,541,521,,,,,,,,,,,
149.99,590,542,512,,,,,,,,,,,
150.02,587,552,527,,,,,,,,,,,
150.05,586,540,513,,,,,,,,,,,
150.09,597,548,515,,,,,,,,,,,
150.12,584,542,522,,,,,,,,,,,
150.15,589,541,512,,,,,,,,,,,
150.19,588,538,523,,,,,,,,,,,
150.22,585,540,513,,,,,,,,,,,
150.25,603,546,514,,,,,,,,,,,
150.29,585,543,521,,,,,,,,,,,
150.32,588,541,512,,,,,,,,,,,
150.35,591,561,519,,,,,,,,,,,
150.39,585,540,515,,,,,,,,,,,
150.42,595,544,513,,,,,,,,,,,
150.45,586,548,530,,,,,,,,,,,
150.49,586,540,512,,,,,,,,,,,
150.52,581,553,516,,,,,,,,,,,
150.55,585,541,518,,,,,,,,,,,
150.59,593,544,513,,,,,,,,,,,
150.62,586,546,496,,,,,,,,,,,
150.65,588,542,512,,,,,,,,,,,
150.69,588,553,529,,,,,,,,,,,
150.72,586,541,512,,,,,,,,,,,
150.75,594,561,519,,,,,,,,,,,
150.79,585,541,513,,,,,,,,,,,
150.82,571,550,516,,,,,,,,,,,
150.85,584,541,516,,,,,,,,,,,
150.89,598,546,514,,,,,,,,,,,
150.92,585,543,522,,,,,,,,,,,
150.95,590,543,512,,,,,,,,,,,
150.99,586,548,527,,,,,,,,,,,
151.02,587,541,512,,,,,,,,,,,
151.05,590,548,522,,,,,,,,,,,
151.09,585,541,513,,,,,,,,,,,
151.12,577,550,515,,,,,,,,,,,
151.15,584,542,518,,,,,,,,,,,
151.19,592,544,512,,,,,,,,,,,
151.22,585,547,521,,,,,,,,,,,
151.25,586,540,511,,,,,,,,,,,
151.29,590,560,518,,,,,,,,,,,
151.32,583,540,513,,,,,,,,,,,
151.35,601,547,514,,,,,,,,,,,
